1.031024232506752014e-01,8.294505625963211060e-02,-1.236555501818656921e-01,-1.839554011821746826e-01,-1.793682873249053955e-01,7.670132070779800415e-02,-2.462429553270339966e-02,1.628009527921676636e-01,-6.939347088336944580e-02,-6.316339224576950073e-02,-4.385317116975784302e-02,-6.319388747215270996e-02,-1.322084367275238037e-01,-5.764550343155860901e-02,1.202546805143356323e-01,1.325388848781585693e-01,2.465750724077224731e-01,-5.226323008537292480e-02,1.605551838874816895e-01,1.738016121089458466e-02,-1.446254849433898926e-01,1.267947107553482056e-01,1.774144619703292847e-01,1.460771858692169189e-01,1.593722105026245117e-01,-1.031345203518867493e-01,2.282232493162155151e-01,1.386221200227737427e-01,9.206100367009639740e-03,1.364686340093612671e-01,-2.697359886951744556e-04,4.993285238742828369e-02,1.255668401718139648e-01,2.551814354956150055e-02,-1.450406610965728760e-01,1.458613872528076172e-01,-1.060533672571182251e-01,1.127949059009552002e-01,-1.250686198472976685e-01,1.175143644213676453e-01,1.446655392646789551e-01,3.097512200474739075e-02,8.931101858615875244e-02,1.068510636687278748e-01,-1.719307005405426025e-01,-8.653085678815841675e-02,1.746666431427001953e-02,8.476569317281246185e-03,-9.990067780017852783e-02,-7.172372192144393921e-02,-1.803256571292877197e-01,-1.308099925518035889e-01,3.050876408815383911e-02,-6.331287324428558350e-02,-1.496988832950592041e-01,-8.804403990507125854e-02,1.253661513328552246e-01,-1.376724094152450562e-01,-7.242827117443084717e-02,1.301973499357700348e-02,-1.084025502204895020e-01,1.025732010602951050e-01,-8.809308707714080811e-02,-3.493451476097106934e-01
-1.081781759858131409e-01,-1.279218792915344238e-01,-1.945386677980422974e-01,2.900455705821514130e-02,-2.089992016553878784e-01,1.434822976589202881e-01,1.160833751782774925e-03,1.041798442602157593e-01,5.260849744081497192e-02,-1.086301058530807495e-01,1.624513790011405945e-02,7.896831259131431580e-03,4.279520362615585327e-03,1.848522722721099854e-01,-1.672162860631942749e-01,-1.059176996350288391e-01,-7.474674284458160400e-02,-5.552862584590911865e-02,2.037657201290130615e-01,-1.389654129743576050e-01,1.659755706787109375e-01,1.650211811065673828e-01,-4.048994928598403931e-02,-1.714147776365280151e-01,-5.684022977948188782e-02,1.417329013347625732e-01,2.443497776985168457e-01,8.727289736270904541e-02,-6.092365831136703491e-02,-1.739477515220642090e-01,1.049595177173614502e-01,6.209962442517280579e-02,1.117613315582275391e-01,-8.245781809091567993e-02,1.286534219980239868e-01,-1.331366300582885742e-01,-1.660030782222747803e-01,1.531513221561908722e-02,2.371927797794342041e-01,1.713419556617736816e-01,8.052248507738113403e-02,1.431263387203216553e-01,1.034104153513908386e-01,2.121317684650421143e-01,4.691269621253013611e-02,1.557441651821136475e-01,-2.227986901998519897e-01,-3.834203630685806274e-02,-9.688975661993026733e-02,-7.143301516771316528e-02,6.876391172409057617e-02,9.204384684562683105e-02,6.903547793626785278e-02,-1.215872317552566528e-01,1.748069524765014648e-01,2.471802681684494019e-01,-2.877936698496341705e-02,2.329399250447750092e-02,-1.701083183288574219e-01,-3.940355032682418823e-02,-1.461275853216648102e-02,2.123962938785552979e-01,1.910002380609512329e-01,-7.559302449226379395e-02
6.593977659940719604e-02,-2.890623509883880615e-01,-1.979684829711914062e-01,1.907145977020263672e-01,2.078259140253067017e-01,3.037012219429016113e-01,8.533690869808197021e-02,4.109927713871002197e-01,-1.578846126794815063e-01,-8.175920695066452026e-02,-1.844412833452224731e-01,4.689837619662284851e-02,-1.247081384062767029e-01,-7.653653621673583984e-02,3.764201998710632324e-01,-1.313946396112442017e-01,-1.215331554412841797e-01,1.338594406843185425e-01,-1.510273665189743042e-01,-8.493272215127944946e-02,-3.561949431896209717e-01,-1.749463528394699097e-01,3.158197402954101562e-01,1.933618485927581787e-01,-1.611410677433013916e-01,-1.711549907922744751e-01,-4.615443199872970581e-02,2.729464471340179443e-01,-2.796218097209930420e-01,-1.323541253805160522e-01,-3.432143330574035645e-01,-1.049812585115432739e-01,2.458593547344207764e-01,-4.643990993499755859e-01,-2.225231677293777466e-01,1.901237070560455322e-01,1.014732643961906433e-01,-1.884134858846664429e-02,-2.753644436597824097e-02,2.747792899608612061e-01,-4.884734004735946655e-02,-8.788415789604187012e-02,2.922044694423675537e-01,-2.936732955276966095e-02,2.527820467948913574e-01,4.603981226682662964e-02,9.456333518028259277e-02,-3.864988684654235840e-02,1.253247410058975220e-01,1.305317580699920654e-01,2.569124288856983185e-02,3.448748886585235596e-01,3.596459627151489258e-01,4.705773591995239258e-01,9.585856646299362183e-02,6.074371188879013062e-02,2.227508462965488434e-02,-5.747907981276512146e-02,1.193647608160972595e-01,1.993344724178314209e-01,-1.876303702592849731e-01,-3.419931977987289429e-02,-2.387264072895050049e-01,-5.988206341862678528e-02
-5.002467334270477295e-02,-1.366523206233978271e-01,2.540443837642669678e-01,7.872538268566131592e-02,-1.618046611547470093e-01,1.494809687137603760e-01,5.820967629551887512e-02,-9.630675613880157471e-02,2.991782873868942261e-02,-1.978080421686172485e-01,-7.084357738494873047e-02,2.043826580047607422e-01,-1.506331712007522583e-01,2.703213393688201904e-01,-2.590404823422431946e-02,5.702867731451988220e-02,-1.296506673097610474e-01,1.693529449403285980e-02,-2.202314697206020355e-02,1.924226731061935425e-01,2.334992587566375732e-01,1.508095562458038330e-01,-1.433508694171905518e-01,6.452303379774093628e-02,2.786296606063842773e-02,2.100468277931213379e-01,6.516674160957336426e-02,-6.296890974044799805e-02,1.011134833097457886e-01,2.075478434562683105e-01,1.237110942602157593e-01,6.986920535564422607e-02,6.155479699373245239e-02,5.771266296505928040e-02,1.098837237805128098e-02,-8.886332064867019653e-02,-2.237937897443771362e-01,1.538790017366409302e-01,-2.000727057456970215e-01,-3.849650919437408447e-02,-3.536868095397949219e-02,-6.626798212528228760e-02,8.429031819105148315e-02,-1.925522983074188232e-01,1.642500609159469604e-01,-1.551065742969512939e-01,-2.116701453924179077e-01,-9.796435944736003876e-03,-7.145388424396514893e-02,-4.655319452285766602e-02,-5.097652319818735123e-03,-2.097825258970260620e-01,-7.517904043197631836e-03,-9.681474417448043823e-02,2.359037846326828003e-01,-2.217227667570114136e-01,-1.485525667667388916e-01,-3.244653344154357910e-02,-3.872933238744735718e-02,4.702120646834373474e-02,-2.685664594173431396e-02,-1.286278814077377319e-01,-9.981447458267211914e-02,1.276446133852005005e-01
-2.797507643699645996e-01,1.071371361613273621e-01,4.862491041421890259e-02,7.031527906656265259e-02,-1.525136679410934448e-01,-2.425313740968704224e-01,6.705670151859521866e-03,-8.216891437768936157e-02,3.154198229312896729e-01,5.157496407628059387e-02,-9.114870801568031311e-03,-8.841896802186965942e-02,4.859796166419982910e-02,-7.782182656228542328e-03,3.778849542140960693e-02,2.168686091899871826e-01,-1.121186316013336182e-01,2.652707099914550781e-01,-2.026618123054504395e-01,1.967186927795410156e-01,-1.153206378221511841e-01,-3.101753816008567810e-02,-7.943008095026016235e-02,1.467496603727340698e-01,1.143058091402053833e-01,-1.416786611080169678e-01,-9.350511245429515839e-03,-6.671932339668273926e-02,-1.692821085453033447e-01,5.752540007233619690e-02,2.335370518267154694e-02,-9.867373853921890259e-02,-2.911071777343750000e-01,1.004175841808319092e-01,1.423371117562055588e-02,-4.178852587938308716e-02,4.865632951259613037e-02,1.621505618095397949e-01,-1.862206310033798218e-01,-6.916225701570510864e-02,1.243397071957588196e-01,-1.008767038583755493e-01,-4.875271022319793701e-02,2.689117789268493652e-01,-9.650178998708724976e-02,1.795878112316131592e-01,-1.053053066134452820e-01,8.152745664119720459e-02,1.084489375352859497e-01,2.316467314958572388e-01,1.069437116384506226e-01,2.094489187002182007e-01,-1.219114288687705994e-02,-1.422655582427978516e-01,3.045574128627777100e-01,-2.530861794948577881e-01,4.170039668679237366e-03,-1.962694711983203888e-02,-1.563737243413925171e-01,-2.295522019267082214e-02,1.501426994800567627e-01,1.673857867717742920e-01,6.343003362417221069e-02,3.549235761165618896e-01
1.805561631917953491e-01,2.004752755165100098e-01,-8.605325967073440552e-02,1.594883203506469727e-01,8.521344512701034546e-02,-6.717130541801452637e-02,3.888916596770286560e-02,5.299273878335952759e-02,-1.377305090427398682e-01,9.219920635223388672e-02,1.036253944039344788e-01,1.661420911550521851e-01,9.249683469533920288e-02,1.376481056213378906e-01,4.904524981975555420e-02,1.229379400610923767e-01,1.057406738400459290e-01,-2.783741056919097900e-02,1.838331371545791626e-01,9.416625648736953735e-02,1.805274486541748047e-01,1.946639865636825562e-01,-1.414672732353210449e-01,-8.452106267213821411e-02,1.432474702596664429e-02,-7.459145784378051758e-02,1.716952770948410034e-01,1.423195004463195801e-01,-1.164979338645935059e-01,1.850591599941253662e-01,-1.127114370465278625e-01,1.174240186810493469e-01,1.838237047195434570e-02,8.590307086706161499e-02,1.281352788209915161e-01,1.741580516099929810e-01,-6.617484614253044128e-03,-1.314885765314102173e-01,1.139289289712905884e-01,-1.502682566642761230e-01,9.129210561513900757e-02,-4.156708344817161560e-02,1.702121198177337646e-01,1.742904633283615112e-01,3.954168409109115601e-02,1.500075310468673706e-01,1.412784159183502197e-01,-1.358102262020111084e-01,3.256992623209953308e-02,4.135617613792419434e-02,-1.514939218759536743e-01,-6.475237198173999786e-03,1.040939763188362122e-01,1.485089957714080811e-01,3.870154917240142822e-02,1.881359331309795380e-02,1.227942109107971191e-01,1.621871143579483032e-01,6.217465922236442566e-02,1.039270162582397461e-01,2.619551960378885269e-04,1.908355355262756348e-01,1.873543411493301392e-01,-2.836515894159674644e-03
-6.089636310935020447e-02,-2.629005908966064453e-02,1.397735029458999634e-01,-1.112838741391897202e-03,-1.611834168434143066e-01,1.084045395255088806e-01,1.213425323367118835e-01,1.181600540876388550e-01,1.668100357055664062e-01,-1.993072591722011566e-02,-3.147378191351890564e-02,4.238360747694969177e-02,-2.181915566325187683e-02,6.978259235620498657e-02,7.084857672452926636e-03,-1.791615337133407593e-01,-6.227001547813415527e-02,-1.038889586925506592e-01,1.715396046638488770e-01,1.783943325281143188e-01,2.060769125819206238e-02,-2.938920166343450546e-03,9.186422824859619141e-02,1.120137497782707214e-01,1.045570895075798035e-01,-1.233487874269485474e-01,-9.324105083942413330e-02,7.902676612138748169e-02,6.302774418145418167e-03,-3.640024736523628235e-02,3.492298722267150879e-02,-7.560844719409942627e-02,-1.352389305830001831e-01,-1.517534404993057251e-01,-1.066278852522373199e-02,-1.335567887872457504e-02,1.103614270687103271e-01,-4.167554527521133423e-02,1.034352630376815796e-01,1.242460757493972778e-01,1.161187365651130676e-01,4.873135313391685486e-02,1.187020093202590942e-01,1.594132035970687866e-01,-1.590665131807327271e-01,2.032364457845687866e-01,6.412317603826522827e-02,-7.801602594554424286e-03,7.773033343255519867e-03,5.107305198907852173e-02,1.750126630067825317e-01,7.835690677165985107e-02,-5.936122685670852661e-02,-3.791908919811248779e-02,-1.072808280587196350e-01,1.686933338642120361e-01,1.786343567073345184e-02,1.443441808223724365e-01,-5.258151143789291382e-02,4.519268125295639038e-02,1.029106825590133667e-01,7.623243611305952072e-03,1.379235088825225830e-02,-7.176961749792098999e-02
3.517263755202293396e-02,-2.434724755585193634e-02,3.286247849464416504e-01,2.719507515430450439e-01,-1.487650871276855469e-01,-1.511764824390411377e-01,-1.467032730579376221e-01,2.437654510140419006e-02,-2.391312271356582642e-01,1.454685181379318237e-01,1.941298097372055054e-01,-4.001589119434356689e-02,1.019534394145011902e-01,-4.787558317184448242e-02,1.244164723902940750e-02,-4.252959787845611572e-02,-6.743538193404674530e-03,-1.158788725733757019e-01,-1.754491329193115234e-01,1.182703301310539246e-01,-9.829712659120559692e-02,-1.380154937505722046e-01,-1.187584996223449707e-01,3.026834130287170410e-02,-1.480570137500762939e-01,-4.515421018004417419e-02,1.950620114803314209e-01,-2.257438600063323975e-01,-2.252948880195617676e-01,-4.691968485713005066e-02,2.599044740200042725e-01,2.719352841377258301e-01,-2.340059578418731689e-01,-5.688438192009925842e-02,-1.151200905442237854e-01,-2.466761916875839233e-01,-5.578989163041114807e-02,-1.144085600972175598e-01,-2.901272103190422058e-02,5.073317140340805054e-02,2.248359322547912598e-01,1.332747042179107666e-01,-5.484072118997573853e-02,-2.333260178565979004e-01,-2.640120983123779297e-01,1.771931201219558716e-01,2.251691371202468872e-02,4.095377027988433838e-01,-9.801202267408370972e-02,1.245184764266014099e-01,6.385220587253570557e-02,9.917180240154266357e-02,-1.082899514585733414e-02,-2.146503031253814697e-01,-1.955888792872428894e-02,-1.637510210275650024e-01,-1.242161244153976440e-01,5.809587985277175903e-02,-1.533264368772506714e-01,1.228549517691135406e-02,-6.656118482351303101e-02,-1.387156993150711060e-01,2.265076786279678345e-01,-2.443699538707733154e-01
-7.327933609485626221e-02,1.204589009284973145e-01,-1.550231873989105225e-01,-1.192755252122879028e-01,9.975962340831756592e-03,9.327440708875656128e-02,-1.894685477018356323e-01,2.149307578802108765e-01,-1.090280637145042419e-01,-1.323742717504501343e-01,-4.238357022404670715e-02,1.062771454453468323e-01,1.194213330745697021e-02,2.059336379170417786e-02,6.128448247909545898e-02,1.409708708524703979e-01,1.123373284935951233e-01,1.088795214891433716e-01,1.330478638410568237e-01,8.976579643785953522e-03,-1.542360708117485046e-02,2.039320915937423706e-01,2.111656516790390015e-01,-2.890626341104507446e-02,1.650559604167938232e-01,-1.888754814863204956e-01,-6.096098944544792175e-02,4.662571847438812256e-02,2.307191118597984314e-02,1.357178092002868652e-01,-1.425986588001251221e-01,1.348006874322891235e-01,1.254436820745468140e-01,1.747201830148696899e-01,-1.716208904981613159e-01,8.968491852283477783e-02,1.622965633869171143e-01,-8.848237246274948120e-02,1.488303393125534058e-01,1.821180731058120728e-01,-1.177533492445945740e-01,-6.319731473922729492e-02,7.590789347887039185e-02,1.641082465648651123e-01,-9.928495436906814575e-02,-2.212546579539775848e-02,1.371559649705886841e-01,-1.289799511432647705e-01,-5.454907938838005066e-02,1.215440034866333008e-01,4.216473922133445740e-02,-2.595186932012438774e-03,5.103352013975381851e-03,-6.790927797555923462e-02,1.743913590908050537e-01,9.241189062595367432e-02,-6.492993235588073730e-02,-4.615294188261032104e-02,-1.124627813696861267e-01,-1.339138597249984741e-01,-8.429624140262603760e-02,2.067917883396148682e-01,1.886210404336452484e-02,-1.167466044425964355e-01
2.562210150063037872e-02,1.824712902307510376e-01,9.443623572587966919e-02,1.286700516939163208e-01,-2.020472288131713867e-01,-1.021008938550949097e-01,-8.674407750368118286e-02,-1.326717138290405273e-01,-8.841383457183837891e-02,-1.262682229280471802e-01,-7.921513915061950684e-02,-1.183472499251365662e-01,1.022444963455200195e-01,-7.913329452276229858e-02,2.128435485064983368e-02,9.817589819431304932e-02,-8.800122886896133423e-02,-4.017950221896171570e-02,1.097064390778541565e-01,-7.046777009963989258e-02,1.531115621328353882e-01,-2.508955262601375580e-02,-1.426458805799484253e-01,1.072883084416389465e-01,-2.401268295943737030e-02,-5.625092610716819763e-02,-6.538943201303482056e-02,-1.368429362773895264e-01,3.282397612929344177e-02,2.497163973748683929e-02,2.159186005592346191e-01,-1.909520477056503296e-02,-1.113835424184799194e-01,-1.238089129328727722e-01,1.415269374847412109e-01,5.375901982188224792e-02,-1.028079614043235779e-01,1.563355624675750732e-01,1.619398891925811768e-01,-1.540612131357192993e-01,1.420725435018539429e-01,-1.728165447711944580e-01,-7.192543894052505493e-02,2.239276766777038574e-01,5.592979863286018372e-02,6.589741259813308716e-02,1.258152425289154053e-01,1.030949130654335022e-01,-2.952234819531440735e-03,-1.230909824371337891e-01,-6.138452328741550446e-03,2.488481812179088593e-02,5.803800374269485474e-02,-6.720704585313796997e-02,1.938238739967346191e-01,-1.868294030427932739e-01,-1.051689684391021729e-01,-1.567777097225189209e-01,-1.232326105237007141e-01,-1.516671925783157349e-01,-5.320696160197257996e-02,-1.729656308889389038e-01,-1.656727306544780731e-02,2.412972785532474518e-02
-7.890496402978897095e-03,-1.003245338797569275e-01,-1.049731522798538208e-01,2.181928977370262146e-02,-2.091529369354248047e-01,9.995311498641967773e-02,-7.757444679737091064e-02,1.737009584903717041e-01,2.258227169513702393e-01,-1.619976311922073364e-01,-3.086439371109008789e-01,8.846014738082885742e-02,4.186236485838890076e-02,1.847466975450515747e-01,3.119736015796661377e-01,-6.092884391546249390e-02,-3.029959499835968018e-01,3.273514285683631897e-02,-2.092301249504089355e-01,-2.535585165023803711e-01,1.898168399930000305e-02,-8.965067565441131592e-02,3.417768180370330811e-01,2.208310961723327637e-01,1.204665452241897583e-01,-2.521869242191314697e-01,-1.121426559984683990e-02,6.593277305364608765e-02,-1.024736538529396057e-01,-7.968857884407043457e-02,-1.286028772592544556e-01,-1.264661401510238647e-01,1.482809707522392273e-02,-3.450505137443542480e-01,-1.538202315568923950e-01,-3.192246705293655396e-02,4.479444026947021484e-02,4.118289649486541748e-01,2.124535441398620605e-01,1.881362646818161011e-01,1.035717800259590149e-01,1.279050707817077637e-01,9.649538993835449219e-02,2.370613366365432739e-01,2.186345309019088745e-01,4.615290556102991104e-03,-7.455871906131505966e-03,-2.570991031825542450e-02,1.016297638416290283e-01,2.001219838857650757e-01,-1.291276514530181885e-01,3.473218083381652832e-01,1.456104218959808350e-01,2.823467254638671875e-01,-1.475844979286193848e-01,2.643301188945770264e-01,-1.471105217933654785e-01,7.358389347791671753e-02,-1.174275577068328857e-02,-2.934330143034458160e-02,-1.436659395694732666e-01,-1.495575606822967529e-01,1.930079050362110138e-02,2.620545625686645508e-01
